2026-06-16T20:11:49.803656Z,26.76,10.0983,28.53,None,None,None
2026-06-16T20:11:53.884743Z,26.77,10.0983,28.48,None,None,None
2026-06-16T20:11:57.929674Z,26.76,10.0985,28.38,None,None,None
2026-06-16T20:12:01.996821Z,26.77,10.0985,28.36,None,None,None
2026-06-16T20:12:06.057033Z,26.77,10.0979,28.81,None,None,None
2026-06-16T20:12:10.118060Z,26.77,10.0984,28.45,None,None,None
2026-06-16T20:12:14.183561Z,26.76,10.0982,28.59,None,None,None
2026-06-16T20:12:18.246172Z,26.76,10.0983,28.49,None,None,None
2026-06-16T20:12:22.317637Z,26.75,10.0982,28.60,None,None,None
2026-06-16T20:12:26.412338Z,26.77,10.0982,28.64,None,None,None
2026-06-16T20:12:30.439386Z,26.77,10.098099999999999,28.66,None,None,None
2026-06-16T20:12:34.498589Z,26.78,10.0985,28.35,None,None,None
2026-06-16T20:12:38.563571Z,26.77,10.0984,28.44,None,None,None
2026-06-16T20:12:42.628840Z,26.78,10.0984,28.44,None,None,None
2026-06-16T20:12:46.720791Z,26.78,10.0983,28.55,None,None,None
2026-06-16T20:12:50.751070Z,26.79,10.0982,28.57,None,None,None
2026-06-16T20:12:54.816809Z,26.78,10.0983,28.48,None,None,None
2026-06-16T20:12:58.879061Z,26.78,10.0983,28.52,None,None,None
2026-06-16T20:13:02.942988Z,26.78,10.0985,28.36,None,None,None
2026-06-16T20:13:07.006442Z,26.79,10.0984,28.47,None,None,None
2026-06-16T20:13:11.069127Z,26.79,10.097999999999999,28.77,None,None,None
2026-06-16T20:13:15.131845Z,26.80,10.0984,28.43,None,None,None
2026-06-16T20:13:19.194340Z,26.80,10.0985,28.36,None,None,None
2026-06-16T20:13:23.258691Z,26.79,10.0988,28.13,None,None,None
2026-06-16T20:13:27.339413Z,26.79,10.0986,28.26,None,None,None
2026-06-16T20:13:31.385217Z,26.79,10.0984,28.43,None,None,None
2026-06-16T20:13:35.518621Z,26.79,10.0983,28.49,None,None,None
2026-06-16T20:13:39.511558Z,26.79,10.098099999999999,28.71,None,None,None
2026-06-16T20:13:43.575507Z,26.79,10.0983,28.47,None,None,None
2026-06-16T20:13:47.647898Z,26.79,10.098099999999999,28.67,None,None,None
2026-06-16T20:13:51.700076Z,26.77,10.0982,28.57,None,None,None
2026-06-16T20:13:55.763428Z,26.77,10.0984,28.41,None,None,None
2026-06-16T20:13:59.830092Z,26.77,10.0983,28.50,None,None,None
2026-06-16T20:14:03.890643Z,26.77,10.0984,28.45,None,None,None
2026-06-16T20:14:07.954137Z,26.77,10.0986,28.28,None,None,None
2026-06-16T20:14:12.032770Z,26.77,10.0986,28.24,None,None,None
2026-06-16T20:14:16.082112Z,26.75,10.0984,28.43,None,None,None
2026-06-16T20:14:20.180199Z,26.74,10.0986,28.27,None,None,None
2026-06-16T20:14:24.233164Z,26.74,10.0984,28.44,None,None,None
2026-06-16T20:14:28.284378Z,26.73,10.0982,28.59,None,None,None
